pos;shape;value;landmark
pos2;4;0.6981681149852724;2
pos1;4;0.6688462254692017;3
pos2;4;0.9208206775258553;3
pos1;4;-0.11379150437439514;4
pos2;4;0.9909435431423589;4
pos1;4;-0.8369764516355431;5
pos2;4;0.88118947550585;5
pos1;4;-1.405727437315304;6
pos2;4;0.5904556513476971;6
pos1;4;-1.735456192690854;7
pos2;4;0.2072110187035157;7
pos1;4;-1.6934767177093422;8
pos2;4;-0.19497101237214703;8
pos1;4;-1.323743910027703;9
pos2;4;-0.5846709677862475;9
pos1;4;-0.6883293841772095;10
pos2;4;-0.8967240334178739;10
pos1;4;0.11326180834159216;11
pos2;4;-1.0687584675833945;11
pos1;4;0.9220709540291386;12
pos2;4;-1.0628186039729832;12
pos1;4;1.6067909237794846;13
pos2;4;-0.8513247932065484;13
pos1;4;2.0294483104039216;14
pos2;4;-0.5054504659076126;14
pos1;4;2.147337812442082;15
pos2;4;-0.0886377241301475;15
pos1;5;1.6204828797759128;1
pos2;5;0.5425843590932555;1
pos1;5;1.0688241202652577;2
pos2;5;0.9292406100886942;2
pos1;5;0.2930164259238823;3
pos2;5;1.156017894940219;3
pos1;5;-0.6084340999660277;4
pos2;5;1.17614397952635;4
pos1;5;-1.4274691257474788;5
pos2;5;0.9610565922309315;5
pos1;5;-2.0569387255003257;6
pos2;5;0.6356740510851205;6
pos1;5;-2.4119414253257467;7
pos2;5;0.19551701900702154;7
pos1;5;-2.426918311893809;8
pos2;5;-0.22772240914078035;8
pos1;5;-2.083765726238048;9
pos2;5;-0.5788325681198032;9
pos1;5;-1.4872004015963227;10
pos2;5;-0.7742541438773116;10
pos1;5;-0.6611994208581295;11
pos2;5;-0.8207856684918962;11
pos1;5;0.22003411813047108;12
pos2;5;-0.7423048356811941;12
pos1;5;1.042916057328864;13
pos2;5;-0.5677884250480713;13
pos1;5;1.6265735374410604;14
pos2;5;-0.2752448272889364;14
pos1;5;1.7890426338906467;15
pos2;5;0.11872012715699311;15
pos1;6;2.061168326566493;1
pos2;6;0.12165594995443155;1
pos1;6;1.5297973181214344;2
pos2;6;0.47391113687757136;2
pos1;6;0.7324630189530239;3
pos2;6;0.7725729214695742;3
pos1;6;-0.16709761671068415;4
pos2;6;0.9654798343228186;4
pos1;6;-1.037867181322809;5
pos2;6;0.9391302892579494;5
pos1;6;-1.6724474431449172;6
pos2;6;0.741279494297689;6
pos1;6;-1.9930532299150796;7
pos2;6;0.391726972014837;7
pos1;6;-1.9653644033401165;8
pos2;6;0.010930378235902233;8
pos1;6;-1.6213843260069272;9
pos2;6;-0.3619922279537184;9
pos1;6;-0.9037852728218283;10
pos2;6;-0.7035322734253602;10
pos1;6;-0.08204021529549398;11
pos2;6;-0.9558079073457748;11
pos1;6;0.7980283461433306;12
pos2;6;-1.0632578351104502;12
pos1;6;1.5897844745850167;13
pos2;6;-0.968607954272337;13
pos1;6;2.0824434322934247;14
pos2;6;-0.6808539196642661;14
pos1;6;2.2505293498846446;15
pos2;6;-0.29441852902696725;15
pos1;7;1.6413649699573378;1
pos2;7;0.3713404185014209;1
pos1;7;1.115682440035694;2
pos2;7;0.7040573548065936;2
pos1;7;0.33524968901612934;3
pos2;7;0.8460311950017032;3
pos1;7;-0.5052223853032844;4
pos2;7;0.8603518298885117;4
pos1;7;-1.3667430988334448;5
pos2;7;0.679969515871161;5
pos1;7;-1.9629797299051994;6
pos2;7;0.39593988239335265;6
pos1;7;-2.2731616549968274;7
pos2;7;0.0030703158783066033;7
pos1;7;-2.2540124024560857;8
pos2;7;-0.4341651433034043;8
pos1;7;-1.8746902194251933;9
pos2;7;-0.8248021463900047;9
pos1;7;-1.237467107255991;10
pos2;7;-1.1488648997043687;10
pos1;7;-0.4150512429282636;11
pos2;7;-1.279643810459554;11
pos1;7;0.431171311654216;12
pos2;7;-1.182465844565825;12
pos1;7;1.1650447337019012;13
pos2;7;-0.9110474566790041;13
pos1;7;1.647832513232373;14
pos2;7;-0.5001044188572018;14
pos1;7;1.8110617455469804;15
pos2;7;-0.04916452716803338;15
pos1;8;1.792708661861391;1
pos2;8;0.013142735223667299;1
pos1;8;1.2753292625457255;2
pos2;8;0.34575378745728774;2
pos1;8;0.4837261151041921;3
pos2;8;0.6066295435139747;3
pos1;8;-0.4246151932830252;4
pos2;8;0.6787544217922361;4
pos1;8;-1.2384374568128629;5
pos2;8;0.5671134954978051;5
pos1;8;-1.8790299701895974;6
pos2;8;0.2785744435077651;6
pos1;8;-2.201183666554913;7
pos2;8;-0.08655955609202899;7
pos1;8;-2.1879813043169536;8
pos2;8;-0.4840368390672462;8
pos1;8;-1.8292246308485882;9
pos2;8;-0.8541545167100495;9
pos1;8;-1.18075859266548;10
pos2;8;-1.1164436364197838;10
pos1;8;-0.32288546322608613;11
pos2;8;-1.2812614929589474;11
pos1;8;0.5610806887883178;12
pos2;8;-1.2699204337410985;12
pos1;8;1.30456380553398;13
pos2;8;-1.1017418468082791;13
pos1;8;1.8016202062978295;14
pos2;8;-0.7977799427388002;14
pos1;8;1.9822108815678217;15
pos2;8;-0.3960005839005264;15
pos1;9;1.8282929500285159;1
pos2;9;0.5968209316921553;1
pos1;9;1.3359078597819043;2
pos2;9;0.8898875113002537;2
pos1;9;0.6195277357634658;3
pos2;9;1.015486016302175;3
pos1;9;-0.1730416131079964;4
pos2;9;0.9843553174074658;4
pos1;9;-0.9465062290217154;5
pos2;9;0.8213178400655505;5
pos1;9;-1.5208361750528518;6
pos2;9;0.5475749562384845;6
pos1;9;-1.8965198706897437;7
pos2;9;0.15802909381711494;7
pos1;9;-1.884511880848458;8
pos2;9;-0.22645311957988773;8
pos1;9;-1.519769363456173;9
pos2;9;-0.5849856504064116;9
pos1;9;-0.8945986999393307;10
pos2;9;-0.8388557450445404;10
pos1;9;-0.08673729088041761;11
pos2;9;-0.875847653814838;11
pos1;9;0.7114996456058753;12
pos2;9;-0.7730385371473213;12
pos1;9;1.4009606016901257;13
pos2;9;-0.5220920116740115;13
pos1;9;1.8479012913864823;14
pos2;9;-0.17566594411751005;14
pos1;9;2.015733502502474;15
pos2;9;0.24060906285737532;15
pos1;10;2.176685321976555;1
pos2;10;0.1350419523718721;1
pos1;10;1.7658529149981015;2
pos2;10;0.5198673595923045;2
pos1;10;1.0930500960206204;3
pos2;10;0.8268902402847615;3
pos1;10;0.30231512702160257;4
pos2;10;0.9699212835784159;4
pos1;10;-0.5131044570342659;5
pos2;10;0.9386580034402945;5
pos1;10;-1.177584927632685;6
pos2;10;0.7147863492379033;6
pos1;10;-1.5536452147248865;7
pos2;10;0.38184877487003654;7
pos1;10;-1.591882914477811;8
pos2;10;-0.03024628395880367;8
pos1;10;-1.2676813212170681;9
pos2;10;-0.4125505195629124;9
pos1;10;-0.6518274430946768;10
pos2;10;-0.7357389350547052;10
pos1;10;0.12034192004123412;11
pos2;10;-0.9564617758113199;11
pos1;10;0.9140879927473211;12
pos2;10;-1.0382104794296452;12
pos1;10;1.6355757857325788;13
pos2;10;-0.9139406418206292;13
pos1;10;2.1583808114852236;14
pos2;10;-0.6273182816856733;14
pos1;10;2.297188950907827;15
pos2;10;-0.2666456124102464;15
